order_id,user_id,total_amount,order_status,order_date
18831,3329,678.41,Cancelled,2025-01-10 21:45:40
18832,1356,1484.98,Cancelled,2025-01-11 02:16:30
18833,4440,298.0,Shipped,2025-01-08 12:27:51
18834,2487,1384.23,Pending,2025-01-24 18:36:01
18835,4236,262.44,Shipped,2025-01-04 06:13:48
18836,1462,1101.03,Delivered,2025-01-10 04:54:11
18837,3863,1179.25,Shipped,2025-01-12 01:22:56
18838,364,334.1,Pending,2025-01-13 07:49:00
18839,3914,530.84,Delivered,2025-01-25 01:28:57
18840,8454,645.08,Delivered,2025-01-09 06:06:58
18841,9515,1047.7,Cancelled,2025-01-07 19:50:52
18842,7828,845.77,Shipped,2025-01-28 04:35:02
18843,7279,1107.51,Shipped,2025-01-13 19:35:44
18844,3703,389.71,Pending,2025-01-25 22:11:35
18845,1765,645.1,Delivered,2025-01-03 08:17:55
18846,2648,1138.55,Delivered,2025-01-10 04:34:56
18847,6317,1173.66,Delivered,2025-01-23 03:07:34
18848,5704,301.68,Delivered,2025-01-05 12:37:48
18849,399,584.18,Delivered,2025-01-29 12:22:58
18850,916,922.43,Shipped,2025-01-16 00:51:42
18851,7412,185.55,Cancelled,2025-01-04 09:57:06
18852,5389,627.48,Cancelled,2025-01-25 12:09:22
18853,4821,225.35,Cancelled,2025-01-19 18:29:26
18854,678,1071.85,Cancelled,2025-01-24 06:11:46
18855,6844,586.18,Cancelled,2025-01-07 23:45:19
18856,3758,1459.38,Shipped,2025-01-11 15:48:49
18857,1774,1039.79,Cancelled,2025-01-08 06:00:35
18858,2110,1498.85,Cancelled,2025-01-11 20:45:13
18859,2503,1059.95,Pending,2025-01-02 23:17:32
18860,5365,529.19,Cancelled,2025-01-27 22:04:17
18861,5652,1058.32,Shipped,2025-01-08 16:42:20
18862,5461,1263.18,Cancelled,2025-01-25 05:04:30
18863,1583,1050.64,Pending,2025-01-01 11:08:03
18864,2012,454.02,Delivered,2025-01-11 22:14:50
18865,9414,990.38,Delivered,2025-01-17 13:47:26
18866,7615,584.49,Pending,2025-01-23 04:05:36
18867,2798,37.67,Pending,2025-01-14 06:17:45
18868,6791,1011.22,Cancelled,2025-01-08 16:33:59
18869,3516,318.75,Shipped,2025-01-10 14:08:53
18870,1627,1007.69,Shipped,2025-01-08 02:44:46
18871,7209,734.15,Shipped,2025-01-18 16:17:00
18872,2822,128.9,Cancelled,2025-01-24 23:26:56
18873,7254,1054.81,Cancelled,2025-01-07 19:41:24
18874,2269,1463.18,Delivered,2025-01-24 06:38:47
18875,236,572.87,Cancelled,2025-01-08 14:19:48
18876,6360,1279.45,Shipped,2025-01-12 12:46:14
18877,6008,1016.36,Pending,2025-01-14 11:07:55
18878,5755,1268.74,Delivered,2025-01-05 16:55:13
18879,1972,1393.13,Delivered,2025-01-23 23:39:06
18880,4856,1029.33,Cancelled,2025-01-01 11:44:23
18881,9511,557.98,Shipped,2025-01-26 13:03:06
18882,8114,69.42,Delivered,2025-01-26 09:39:59
18883,3440,699.56,Cancelled,2025-01-10 11:53:44
18884,8284,783.53,Shipped,2025-01-13 11:33:19
18885,6703,167.02,Shipped,2025-01-30 01:54:08
18886,3196,640.04,Pending,2025-01-26 10:37:58
18887,6958,1364.98,Shipped,2025-01-17 02:56:52
18888,2352,373.08,Pending,2025-01-22 23:39:19
18889,877,306.71,Pending,2025-01-04 17:18:05
18890,2607,480.14,Cancelled,2025-01-27 22:34:57
18891,7047,501.85,Delivered,2025-01-28 05:16:34
18892,1544,534.6,Delivered,2025-01-15 20:54:18
18893,3266,1143.05,Delivered,2025-01-06 03:26:01
18894,9125,1128.35,Delivered,2025-01-22 22:40:05
18895,6530,647.66,Cancelled,2025-01-21 03:25:35
18896,7807,780.48,Delivered,2025-01-06 07:14:52
18897,2391,1453.47,Delivered,2025-01-22 15:03:31
18898,5308,863.56,Pending,2025-01-29 15:12:13
18899,2970,615.61,Shipped,2025-01-01 18:19:37
18900,8948,1170.19,Pending,2025-01-19 06:47:55
18901,3108,1163.75,Cancelled,2025-01-17 13:02:10
18902,1827,1243.35,Delivered,2025-01-14 00:02:15
18903,9075,832.31,Shipped,2025-01-25 01:28:36
18904,7280,98.53,Pending,2025-01-03 12:30:39
18905,515,730.7,Pending,2025-01-14 20:10:55
18906,4689,706.78,Shipped,2025-01-26 01:05:34
18907,6086,611.74,Shipped,2025-01-05 07:09:22
18908,933,289.44,Delivered,2025-01-06 22:26:14
18909,3204,236.38,Shipped,2025-01-16 03:47:38
18910,8152,1350.57,Cancelled,2025-01-15 06:34:33
18911,4792,227.39,Delivered,2025-01-06 23:45:36
18912,889,532.65,Delivered,2025-01-26 09:12:54
18913,3739,1047.62,Shipped,2025-01-17 21:21:04
18914,4154,1080.64,Pending,2025-01-15 19:42:28
18915,7835,881.74,Delivered,2025-01-22 08:41:24
18916,6197,1085.6,Cancelled,2025-01-27 07:11:05
18917,3585,298.71,Shipped,2025-01-22 09:00:36
18918,3177,1453.51,Pending,2025-01-18 09:10:34
18919,4938,770.71,Shipped,2025-01-24 07:21:22
18920,7456,933.6,Shipped,2025-01-20 05:22:12
18921,5758,456.64,Cancelled,2025-01-23 19:52:19
18922,9779,1188.44,Delivered,2025-01-09 09:45:28
18923,4896,1340.88,Delivered,2025-01-12 20:22:34
18924,9778,1455.02,Shipped,2025-01-06 03:38:07
18925,3405,738.64,Cancelled,2025-01-22 15:53:13
18926,3393,996.56,Pending,2025-01-28 13:51:32
18927,3631,519.19,Cancelled,2025-01-25 12:17:25
18928,1099,1457.73,Pending,2025-01-05 03:21:54
18929,7129,38.78,Shipped,2025-01-01 18:56:58
18930,9878,235.78,Pending,2025-01-20 07:29:19
18931,6710,212.66,Delivered,2025-01-18 17:20:32
18932,6003,589.91,Delivered,2025-01-24 12:49:12
18933,416,109.46,Pending,2025-01-15 20:51:53
18934,3757,908.51,Shipped,2025-01-12 18:23:17
18935,9157,576.99,Cancelled,2025-01-22 21:53:18
18936,2854,22.84,Pending,2025-01-13 15:05:54
18937,292,1396.36,Pending,2025-01-28 21:11:51
18938,5194,1103.69,Shipped,2025-01-24 22:57:01
18939,2533,1371.25,Shipped,2025-01-24 06:18:14
18940,8140,1459.61,Delivered,2025-01-24 09:02:55
18941,950,713.26,Pending,2025-01-10 07:07:44
18942,145,76.83,Delivered,2025-01-18 00:50:06
18943,715,1098.44,Pending,2025-01-05 13:10:08
18944,8876,980.81,Shipped,2025-01-12 14:50:06
18945,6517,194.61,Shipped,2025-01-25 03:13:41
18946,7596,1090.33,Cancelled,2025-01-02 15:13:27
18947,6624,317.04,Pending,2025-01-08 18:09:52
18948,5058,1471.99,Shipped,2025-01-05 23:02:45
18949,3876,967.93,Cancelled,2025-01-02 16:00:59
18950,6780,1406.8,Cancelled,2025-01-17 20:55:30
18951,4528,617.73,Delivered,2025-01-20 07:59:25
18952,8479,1037.08,Cancelled,2025-01-04 16:24:55
18953,8680,950.98,Cancelled,2025-01-17 07:51:30
18954,3040,1144.48,Cancelled,2025-01-19 09:25:36
18955,5136,1127.38,Shipped,2025-01-18 00:53:08
18956,9310,1395.29,Cancelled,2025-01-04 02:40:33
18957,5686,1384.68,Delivered,2025-01-21 14:59:47
18958,1974,768.49,Delivered,2025-01-24 21:52:11
18959,9344,135.68,Cancelled,2025-01-04 22:17:37
18960,1751,538.53,Cancelled,2025-01-19 20:53:17
18961,1267,633.59,Pending,2025-01-13 06:57:44
18962,250,1267.48,Shipped,2025-01-19 18:34:56
18963,6614,1457.44,Pending,2025-01-08 22:11:36
18964,8791,841.21,Shipped,2025-01-02 17:45:06
18965,9362,745.14,Shipped,2025-01-17 12:12:10
18966,2048,1431.96,Pending,2025-01-26 05:16:39
18967,1860,69.25,Shipped,2025-01-18 09:00:21
18968,682,1064.97,Delivered,2025-01-25 02:49:16
18969,5401,324.31,Shipped,2025-01-29 15:15:26
18970,9386,685.38,Shipped,2025-01-07 04:28:07
18971,4037,1122.04,Shipped,2025-01-05 04:42:41
18972,771,804.87,Delivered,2025-01-13 02:00:00
18973,7708,508.36,Shipped,2025-01-09 03:15:50
18974,8348,784.49,Shipped,2025-01-19 21:18:37
18975,3789,650.83,Cancelled,2025-01-23 22:43:00
18976,441,681.77,Cancelled,2025-01-27 16:38:21
18977,1779,768.0,Delivered,2025-01-13 15:19:26
18978,6649,347.28,Pending,2025-01-23 03:16:27
18979,2865,656.73,Shipped,2025-01-01 07:23:57
18980,9749,1496.79,Cancelled,2025-01-16 20:11:48
18981,8382,117.1,Pending,2025-01-29 20:59:16
18982,8502,912.51,Cancelled,2025-01-15 23:36:01
18983,5372,916.87,Delivered,2025-01-15 03:36:47
18984,7472,1093.06,Delivered,2025-01-04 09:42:04
18985,7864,75.11,Delivered,2025-01-28 13:42:48
18986,4511,1054.84,Delivered,2025-01-04 19:17:12
18987,4976,1183.4,Pending,2025-01-07 06:22:49
18988,8787,1090.12,Cancelled,2025-01-13 18:34:52
18989,3500,1477.21,Cancelled,2025-01-23 17:25:09
18990,307,1126.87,Pending,2025-01-21 15:40:41
18991,7579,1391.22,Shipped,2025-01-09 04:08:56
18992,5780,792.51,Delivered,2025-01-23 14:09:28
18993,5885,586.06,Pending,2025-01-08 08:51:35
18994,8702,1367.29,Cancelled,2025-01-11 04:44:06
18995,5085,46.67,Shipped,2025-01-26 03:00:14
18996,8232,1400.66,Delivered,2025-01-12 17:28:42
18997,5599,1034.72,Pending,2025-01-19 11:05:53
18998,9218,484.04,Cancelled,2025-01-14 18:13:40
18999,3071,348.71,Pending,2025-01-16 21:28:23
19000,3571,77.2,Cancelled,2025-01-20 21:50:54
19001,1961,69.7,Shipped,2025-01-24 17:39:51
19002,3920,1238.34,Pending,2025-01-01 19:34:02
19003,9047,329.02,Cancelled,2025-01-28 02:01:03
19004,7638,146.79,Delivered,2025-01-12 23:05:53
19005,296,889.62,Shipped,2025-01-28 22:18:13
19006,4248,894.93,Delivered,2025-01-11 05:42:01
19007,2986,648.07,Delivered,2025-01-22 19:48:12
19008,6101,1105.28,Pending,2025-01-09 16:40:20
19009,2048,1013.27,Pending,2025-01-05 15:12:49
19010,5347,247.01,Delivered,2025-01-18 22:23:54
19011,8806,947.47,Delivered,2025-01-07 22:55:00
19012,8005,605.32,Cancelled,2025-01-16 03:02:28
19013,592,491.91,Pending,2025-01-23 20:05:52
19014,9841,637.77,Pending,2025-01-01 18:50:51
19015,7265,542.92,Shipped,2025-01-06 21:18:27
19016,8535,759.93,Pending,2025-01-06 08:30:12
19017,7239,1139.87,Shipped,2025-01-06 21:14:52
19018,2147,733.65,Shipped,2025-01-11 19:41:47
19019,2536,931.4,Shipped,2025-01-02 22:46:51
19020,3512,1383.5,Shipped,2025-01-26 06:01:14
19021,5335,984.84,Pending,2025-01-02 06:23:48
19022,8298,283.81,Pending,2025-01-18 19:02:46
19023,9294,608.1,Delivered,2025-01-20 21:18:56
19024,2015,23.15,Cancelled,2025-01-12 07:58:05
19025,4738,77.72,Shipped,2025-01-16 03:23:45
19026,751,1092.84,Delivered,2025-01-24 10:54:50
19027,2650,527.66,Pending,2025-01-28 14:26:05
19028,6669,1104.15,Shipped,2025-01-27 22:29:19
19029,5664,100.2,Shipped,2025-01-26 13:52:09
19030,1286,138.95,Delivered,2025-01-10 01:09:11
19031,1229,656.22,Cancelled,2025-01-27 16:45:36
19032,2257,193.12,Shipped,2025-01-23 10:32:15
19033,410,273.87,Shipped,2025-01-02 21:23:47
19034,5087,812.4,Shipped,2025-01-14 09:26:21
19035,5906,126.62,Shipped,2025-01-14 08:19:39
19036,3547,1068.2,Pending,2025-01-04 19:31:33
19037,1506,1460.75,Delivered,2025-01-03 05:42:47
19038,5618,62.93,Pending,2025-01-09 05:27:08
19039,7603,549.14,Cancelled,2025-01-23 01:44:25
19040,481,1181.35,Pending,2025-01-23 06:48:36
19041,3117,1321.08,Delivered,2025-01-02 10:19:38
19042,3821,932.47,Cancelled,2025-01-20 09:37:30
19043,9512,33.4,Cancelled,2025-01-18 12:11:34
19044,286,1072.03,Delivered,2025-01-17 09:42:47
19045,868,1101.36,Cancelled,2025-01-20 08:04:15
19046,4395,295.2,Delivered,2025-01-06 18:06:19
19047,6586,892.4,Cancelled,2025-01-16 00:53:06
19048,4200,738.15,Shipped,2025-01-09 16:57:02
19049,5509,211.86,Cancelled,2025-01-01 01:50:36
19050,7087,1068.13,Cancelled,2025-01-08 11:33:11
19051,7809,456.84,Shipped,2025-01-01 02:19:00
19052,9044,391.65,Pending,2025-01-02 03:57:05
19053,8109,429.43,Cancelled,2025-01-05 13:35:29
19054,5792,196.67,Shipped,2025-01-23 09:40:25
19055,4799,846.49,Shipped,2025-01-05 00:03:09
19056,6481,627.04,Delivered,2025-01-22 18:36:04
19057,4884,232.34,Shipped,2025-01-01 20:42:19
19058,188,451.55,Delivered,2025-01-07 14:44:31
19059,3551,195.77,Shipped,2025-01-02 05:06:49
19060,374,1387.69,Cancelled,2025-01-17 15:01:22
19061,4005,1287.85,Shipped,2025-01-10 11:10:12
19062,7585,1413.42,Pending,2025-01-05 14:11:54
19063,2873,1306.74,Shipped,2025-01-25 07:24:13
19064,7176,786.5,Shipped,2025-01-17 12:45:23
19065,6766,1310.22,Cancelled,2025-01-06 11:39:17
19066,6212,1080.48,Cancelled,2025-01-07 03:35:46
19067,3560,1031.41,Shipped,2025-01-13 13:07:24
19068,9492,198.53,Delivered,2025-01-14 05:22:48
19069,7371,606.59,Shipped,2025-01-26 17:08:51
19070,5624,844.39,Shipped,2025-01-04 13:33:13
19071,9547,377.26,Pending,2025-01-27 04:10:18
19072,8802,69.22,Pending,2025-01-13 21:08:27
19073,5023,238.14,Shipped,2025-01-07 21:10:28
19074,4002,187.12,Delivered,2025-01-23 13:01:01
19075,2947,814.35,Cancelled,2025-01-10 15:31:48
19076,1016,357.39,Cancelled,2025-01-14 13:06:48
19077,6814,333.44,Pending,2025-01-14 22:14:20
19078,9076,269.74,Cancelled,2025-01-23 20:07:30
19079,9463,1143.91,Cancelled,2025-01-16 08:47:13
19080,4710,656.38,Delivered,2025-01-13 17:02:42
19081,7370,744.06,Delivered,2025-01-25 23:53:12
19082,9750,711.28,Cancelled,2025-01-29 21:12:18
19083,666,1112.34,Shipped,2025-01-25 22:49:12
19084,8693,769.01,Pending,2025-01-17 12:08:05
19085,4783,556.5,Pending,2025-01-14 07:22:16
19086,184,894.98,Pending,2025-01-10 02:34:11
19087,5178,1227.54,Cancelled,2025-01-02 17:36:53
19088,8776,1441.33,Shipped,2025-01-22 19:05:38
19089,7884,677.91,Cancelled,2025-01-17 22:19:52
19090,7579,50.4,Shipped,2025-01-02 17:58:22
19091,3408,1401.64,Pending,2025-01-18 14:15:27
19092,7474,418.01,Cancelled,2025-01-25 08:15:02
19093,5094,533.43,Pending,2025-01-14 10:55:10
19094,5451,627.93,Shipped,2025-01-29 07:51:26
19095,1898,770.46,Pending,2025-01-16 00:46:19
19096,2868,132.13,Cancelled,2025-01-10 13:21:11
19097,534,946.5,Delivered,2025-01-06 21:34:07
19098,2407,1346.72,Delivered,2025-01-24 22:53:48
19099,1460,361.72,Cancelled,2025-01-18 21:41:23
19100,64,418.87,Pending,2025-01-01 05:33:00
19101,9556,666.2,Pending,2025-01-19 14:26:34
19102,1953,172.41,Shipped,2025-01-27 10:32:58
19103,4555,63.07,Delivered,2025-01-19 19:31:36
19104,9888,431.57,Delivered,2025-01-04 15:25:35
19105,1176,407.41,Shipped,2025-01-05 20:45:21
19106,6642,1399.53,Delivered,2025-01-01 09:12:05
19107,8840,165.06,Pending,2025-01-04 07:58:53
19108,8191,940.16,Cancelled,2025-01-16 01:31:06
19109,5273,1217.95,Delivered,2025-01-06 14:16:07
19110,7259,1074.37,Shipped,2025-01-01 09:58:47
19111,4324,735.68,Shipped,2025-01-02 20:03:50
19112,9591,849.39,Delivered,2025-01-24 06:59:50
19113,2728,358.82,Shipped,2025-01-05 14:54:57
19114,2444,666.08,Cancelled,2025-01-25 12:51:39
19115,2146,1344.43,Cancelled,2025-01-01 06:14:41
19116,685,760.21,Shipped,2025-01-14 00:17:22
19117,125,591.62,Cancelled,2025-01-02 14:48:13
19118,8940,987.47,Pending,2025-01-14 12:36:27
19119,4311,1205.33,Delivered,2025-01-06 14:49:43
19120,4230,1159.19,Pending,2025-01-25 05:06:56
19121,1599,897.69,Cancelled,2025-01-18 08:34:11
19122,6257,1135.28,Shipped,2025-01-02 15:29:30
19123,9189,666.76,Shipped,2025-01-12 02:12:45
19124,6988,1310.72,Shipped,2025-01-08 05:56:58
19125,4426,1479.96,Cancelled,2025-01-14 11:14:31
19126,6127,1258.77,Delivered,2025-01-23 17:28:22
19127,7586,1443.26,Shipped,2025-01-26 02:52:01
19128,4265,47.47,Shipped,2025-01-28 00:11:30
19129,6243,406.05,Cancelled,2025-01-21 08:42:20
19130,6907,1279.32,Shipped,2025-01-12 08:49:14
19131,7749,1287.97,Shipped,2025-01-15 04:58:06
19132,2647,44.38,Shipped,2025-01-27 14:58:27
19133,9316,1480.94,Cancelled,2025-01-11 22:48:55
19134,1069,1376.08,Delivered,2025-01-07 13:27:19
19135,5269,796.67,Shipped,2025-01-27 08:07:24
19136,5939,769.04,Delivered,2025-01-05 16:33:45
19137,4589,1130.23,Shipped,2025-01-08 23:23:50
19138,8353,647.55,Pending,2025-01-21 14:40:00
19139,7817,792.38,Shipped,2025-01-28 18:24:46
19140,2200,827.13,Cancelled,2025-01-29 01:21:32
19141,8697,463.48,Shipped,2025-01-10 01:59:59
19142,9967,963.15,Shipped,2025-01-19 22:41:10
19143,2895,706.36,Pending,2025-01-04 01:18:16
19144,4809,843.55,Pending,2025-01-12 10:47:35
19145,7028,523.31,Cancelled,2025-01-29 22:29:16
19146,7908,394.33,Shipped,2025-01-17 15:29:59
19147,3707,433.51,Delivered,2025-01-21 00:57:12
19148,7390,348.05,Cancelled,2025-01-19 15:39:51
19149,5777,400.26,Delivered,2025-01-01 09:01:39
19150,6676,845.98,Cancelled,2025-01-05 01:24:37
19151,7470,1063.91,Pending,2025-01-02 17:02:53
19152,9785,249.8,Pending,2025-01-02 07:14:55
19153,9191,33.75,Shipped,2025-01-04 16:31:50
19154,4470,716.07,Pending,2025-01-13 03:47:29
19155,8126,971.17,Delivered,2025-01-18 04:10:48
19156,5440,322.93,Pending,2025-01-20 11:28:31
19157,389,185.24,Delivered,2025-01-29 02:53:00
19158,8213,937.47,Shipped,2025-01-23 08:43:55
19159,8456,1431.15,Delivered,2025-01-22 07:02:28
19160,2203,834.23,Cancelled,2025-01-01 15:27:06
19161,4380,1386.64,Pending,2025-01-17 02:02:11
19162,6190,1229.32,Shipped,2025-01-20 14:27:42
19163,3066,99.08,Shipped,2025-01-06 07:58:05
19164,1801,649.01,Delivered,2025-01-29 04:37:03
19165,7113,866.35,Delivered,2025-01-16 02:43:25
19166,5471,765.94,Cancelled,2025-01-14 11:42:45
19167,7725,364.17,Shipped,2025-01-07 22:56:44
19168,535,1273.79,Cancelled,2025-01-24 18:56:43
19169,837,38.62,Shipped,2025-01-29 21:46:09
19170,8797,655.97,Shipped,2025-01-03 11:41:03
19171,3418,1161.44,Shipped,2025-01-17 05:10:23
19172,1589,1433.78,Delivered,2025-01-05 19:28:35
19173,1053,363.63,Pending,2025-01-15 01:49:22
19174,8984,1006.8,Pending,2025-01-21 09:46:32
19175,3752,1426.0,Shipped,2025-01-14 15:01:07
19176,2980,312.79,Delivered,2025-01-11 06:02:25
19177,7772,373.19,Shipped,2025-01-05 16:34:09
19178,2805,91.88,Shipped,2025-01-17 23:23:31
19179,3056,850.28,Pending,2025-01-07 05:21:50
19180,3965,1126.71,Shipped,2025-01-06 20:15:57
19181,1149,1252.03,Shipped,2025-01-23 11:01:54
19182,7729,126.4,Pending,2025-01-15 07:43:16
19183,5477,1253.12,Cancelled,2025-01-07 19:25:23
19184,5629,209.31,Pending,2025-01-10 14:57:45
19185,1845,1229.81,Pending,2025-01-08 08:51:19
19186,3707,737.89,Cancelled,2025-01-01 00:20:09
19187,4628,465.96,Cancelled,2025-01-16 18:09:19
19188,9087,1104.34,Shipped,2025-01-09 14:57:25
19189,2805,115.13,Pending,2025-01-10 11:41:16
19190,8121,1041.56,Delivered,2025-01-25 13:16:46
19191,6577,630.74,Pending,2025-01-28 01:46:32
19192,7253,1418.44,Cancelled,2025-01-12 19:34:31
19193,7118,561.31,Pending,2025-01-13 23:07:15
19194,9438,317.52,Delivered,2025-01-06 07:27:14
19195,9590,1209.34,Pending,2025-01-21 20:17:28
19196,4893,23.66,Delivered,2025-01-17 22:38:06
19197,1503,96.08,Shipped,2025-01-15 10:31:10
19198,7824,862.92,Cancelled,2025-01-27 22:51:27
19199,132,651.8,Delivered,2025-01-17 06:29:35
19200,7864,104.04,Cancelled,2025-01-11 22:38:22
19201,833,876.33,Shipped,2025-01-24 14:13:03
19202,9820,614.64,Delivered,2025-01-06 11:38:36
19203,7006,1416.6,Cancelled,2025-01-01 20:46:08
19204,3537,376.97,Delivered,2025-01-07 03:37:32
19205,9720,1158.95,Shipped,2025-01-12 06:34:41
19206,7391,381.21,Shipped,2025-01-07 08:31:00
19207,6791,457.0,Shipped,2025-01-20 15:16:38
19208,4564,230.24,Cancelled,2025-01-25 07:37:04
19209,144,343.37,Delivered,2025-01-04 01:34:53
19210,8013,1075.58,Cancelled,2025-01-21 17:56:30
19211,8203,1365.02,Shipped,2025-01-07 03:16:16
19212,2195,840.44,Cancelled,2025-01-30 01:06:05
19213,9312,1435.53,Delivered,2025-01-04 04:17:59
19214,9717,918.84,Shipped,2025-01-17 08:37:11
19215,3967,546.03,Shipped,2025-01-23 06:02:40
19216,6422,730.66,Shipped,2025-01-15 08:26:42
19217,6533,831.67,Pending,2025-01-11 03:42:40
19218,7587,1409.2,Cancelled,2025-01-17 17:03:33
19219,1046,293.07,Shipped,2025-01-11 20:18:25
19220,3882,1255.49,Cancelled,2025-01-11 12:40:43
19221,5095,1321.38,Shipped,2025-01-10 09:45:15
19222,675,1099.65,Shipped,2025-01-18 07:17:48
19223,6038,614.91,Shipped,2025-01-29 03:15:23
19224,721,873.09,Cancelled,2025-01-17 04:41:42
19225,2354,139.96,Delivered,2025-01-12 16:39:09
19226,6815,441.01,Cancelled,2025-01-22 02:30:45
19227,4571,1195.73,Pending,2025-01-22 00:17:35
19228,1254,831.45,Delivered,2025-01-07 18:57:52
19229,8864,1187.78,Shipped,2025-01-18 16:26:08
19230,7250,543.59,Pending,2025-01-12 06:21:38
19231,3069,38.6,Pending,2025-01-22 08:54:12
19232,3589,684.58,Cancelled,2025-01-17 18:50:27
19233,8743,1390.45,Cancelled,2025-01-11 20:46:23
19234,9769,1138.05,Pending,2025-01-16 17:49:08
19235,6245,450.81,Cancelled,2025-01-17 03:03:27
19236,9365,683.29,Cancelled,2025-01-03 05:50:56
19237,7006,804.21,Shipped,2025-01-17 07:13:34
19238,8586,53.12,Shipped,2025-01-21 22:55:57
19239,6694,1182.03,Shipped,2025-01-13 21:04:56
19240,1172,1403.94,Pending,2025-01-02 05:20:35
19241,5653,260.29,Pending,2025-01-19 13:53:00
19242,9828,1200.11,Pending,2025-01-20 17:12:06
19243,2773,940.1,Shipped,2025-01-03 13:24:10
19244,475,122.29,Cancelled,2025-01-28 01:43:33
19245,6772,102.28,Cancelled,2025-01-06 05:10:19
19246,5062,1329.84,Delivered,2025-01-13 07:11:38
19247,2762,714.36,Delivered,2025-01-02 13:14:16
19248,3195,42.31,Pending,2025-01-27 08:24:37
19249,2619,1428.42,Shipped,2025-01-22 00:00:17
19250,1931,1204.3,Shipped,2025-01-17 09:03:06
19251,9125,1287.81,Shipped,2025-01-12 03:25:57
19252,846,712.74,Pending,2025-01-13 17:17:00
19253,9025,1200.44,Shipped,2025-01-01 04:13:16
19254,1808,959.35,Pending,2025-01-26 07:42:41
19255,1898,1426.34,Pending,2025-01-05 20:18:13
19256,6587,305.69,Shipped,2025-01-20 20:13:39
19257,6955,1481.27,Pending,2025-01-08 21:42:10
19258,8813,374.54,Shipped,2025-01-29 21:46:46
19259,478,837.52,Cancelled,2025-01-03 03:39:49
19260,7109,744.19,Shipped,2025-01-04 18:24:46
19261,5084,829.42,Delivered,2025-01-14 01:08:07
19262,8541,169.75,Delivered,2025-01-06 01:02:02
19263,6632,814.35,Delivered,2025-01-03 16:02:36
19264,175,224.33,Shipped,2025-01-06 13:50:04
19265,3966,196.78,Delivered,2025-01-13 23:47:48
19266,3566,1279.69,Pending,2025-01-20 16:10:53
19267,2480,1304.6,Pending,2025-01-28 07:47:23
19268,2471,1075.59,Shipped,2025-01-22 08:52:33
19269,3179,793.3,Delivered,2025-01-17 17:42:43
19270,4952,285.03,Delivered,2025-01-02 09:17:46
19271,9369,1189.43,Pending,2025-01-01 10:45:22
19272,7405,58.55,Pending,2025-01-18 03:34:02
19273,2750,1353.49,Cancelled,2025-01-29 14:03:11
19274,7381,1047.38,Cancelled,2025-01-08 07:08:01
19275,9359,1398.12,Shipped,2025-01-26 20:11:02
19276,210,386.48,Cancelled,2025-01-20 17:00:15
19277,8366,58.22,Delivered,2025-01-11 18:01:06
19278,4095,970.08,Cancelled,2025-01-22 04:33:38
19279,4137,741.78,Cancelled,2025-01-03 11:26:14
19280,7975,1107.51,Shipped,2025-01-06 04:35:09
19281,676,1063.17,Shipped,2025-01-15 09:20:23
19282,8642,1166.01,Shipped,2025-01-29 05:37:48
19283,144,149.79,Pending,2025-01-14 11:43:13
19284,4617,846.06,Delivered,2025-01-05 22:17:20
19285,2996,736.0,Pending,2025-01-03 17:14:11
19286,8849,695.15,Shipped,2025-01-28 15:57:53
19287,6268,526.67,Shipped,2025-01-12 05:42:40
19288,753,77.19,Cancelled,2025-01-11 22:19:35
19289,2989,1231.97,Delivered,2025-01-25 13:27:38
19290,564,898.28,Shipped,2025-01-06 20:13:43
19291,4052,323.08,Shipped,2025-01-16 12:41:44
19292,4253,925.79,Delivered,2025-01-24 19:45:56
19293,9833,910.1,Pending,2025-01-02 03:00:22
19294,4094,1296.74,Delivered,2025-01-14 05:38:27
19295,4758,1374.01,Pending,2025-01-05 20:36:35
19296,2996,1073.27,Delivered,2025-01-25 19:36:18
19297,4036,1425.23,Cancelled,2025-01-24 19:03:09
19298,3464,365.71,Pending,2025-01-01 20:06:10
19299,717,759.25,Pending,2025-01-01 19:56:48
19300,5279,310.47,Shipped,2025-01-10 13:00:24
19301,6290,1037.6,Cancelled,2025-01-05 18:22:31
19302,8196,258.65,Pending,2025-01-08 05:01:14
19303,2305,1259.21,Shipped,2025-01-27 12:12:24
19304,2022,699.14,Delivered,2025-01-27 08:36:50
19305,2030,801.64,Cancelled,2025-01-19 09:39:56
19306,960,564.08,Pending,2025-01-22 07:47:18
19307,2987,347.36,Pending,2025-01-18 04:54:38
19308,3379,857.68,Shipped,2025-01-23 02:55:18
19309,1076,253.87,Delivered,2025-01-05 13:04:34
19310,617,637.8,Cancelled,2025-01-10 16:59:57
19311,3850,1013.44,Delivered,2025-01-28 14:20:44
19312,8929,190.24,Shipped,2025-01-18 13:24:41
19313,113,301.66,Shipped,2025-01-25 01:26:06
19314,8207,1087.54,Pending,2025-01-27 21:28:25
19315,6346,1296.34,Shipped,2025-01-04 20:02:03
19316,9888,1255.23,Delivered,2025-01-19 08:14:53
19317,1104,158.52,Delivered,2025-01-08 06:23:23
19318,9969,64.24,Cancelled,2025-01-13 09:01:31
19319,3223,242.86,Shipped,2025-01-24 16:42:56
19320,6916,1258.2,Cancelled,2025-01-15 10:06:02
19321,4656,1448.78,Cancelled,2025-01-26 03:42:09
19322,9583,993.29,Pending,2025-01-02 05:48:52
19323,1991,491.08,Shipped,2025-01-27 23:38:13
19324,3738,596.06,Cancelled,2025-01-28 08:35:56
