order_item_id,order_id,product_id,quantity,price
38296,19180,22,2,133.09
38297,21893,21,1,388.73
38298,8270,80,3,429.78
38299,6246,63,4,40.7
38300,27728,13,4,30.66
38301,27794,55,5,456.03
38302,3173,43,2,394.67
38303,17287,54,3,400.82
38304,24640,54,3,13.25
38305,16867,36,3,166.1
38306,6297,5,1,326.32
38307,8977,6,1,32.2
38308,23150,66,4,445.82
38309,17392,44,1,487.95
38310,1588,55,4,54.27
38311,23926,77,2,263.34
38312,7098,60,1,381.94
38313,13304,54,3,408.29
38314,28387,14,1,344.85
38315,9712,40,1,417.42
38316,5394,29,3,363.31
38317,8667,9,2,225.61
38318,3760,80,3,22.66
38319,21763,80,1,222.14
38320,21555,5,5,390.26
38321,9961,55,2,415.42
38322,27918,59,1,471.1
38323,19651,51,1,321.06
38324,1357,44,1,170.7
38325,7126,47,1,79.76
38326,11825,69,5,17.01
38327,12311,50,1,418.06
38328,19503,73,2,75.49
38329,4212,3,2,167.45
38330,7988,53,4,397.11
38331,24275,54,1,491.53
38332,18351,44,1,453.14
38333,9438,74,4,440.56
38334,26603,47,2,228.8
38335,7440,8,1,83.3
38336,11642,51,1,340.33
38337,18911,2,3,498.21
38338,29292,55,4,161.8
38339,23160,5,4,179.8
38340,7653,39,1,208.42
38341,11824,73,1,351.76
38342,3340,21,4,198.6
38343,14859,74,1,162.02
38344,26403,25,3,236.6
38345,19946,70,5,496.04
38346,22048,52,5,77.3
38347,22783,58,2,335.72
38348,21287,5,2,329.25
38349,23867,9,3,163.01
38350,20463,51,2,388.87
38351,17960,52,5,53.9
38352,29915,59,4,97.85
38353,3644,11,4,170.25
38354,11552,54,1,176.87
38355,17022,68,4,298.53
38356,3672,52,5,481.53
38357,23635,15,3,485.78
38358,17338,57,1,164.5
38359,2702,5,1,345.23
38360,15349,67,1,451.17
38361,26993,27,3,10.51
38362,4089,41,3,337.91
38363,17277,33,1,288.18
38364,25181,9,3,368.33
38365,5920,60,3,38.58
38366,28279,18,3,349.15
38367,8793,65,2,110.44
38368,11597,40,1,121.69
38369,12867,19,4,160.4
38370,7638,57,2,136.39
38371,5480,51,4,201.21
38372,20630,36,3,67.99
38373,13055,20,2,449.69
38374,12258,1,3,137.57
38375,4091,71,5,207.57
38376,1466,22,5,353.08
38377,3176,71,5,287.43
38378,8758,7,4,273.64
38379,13166,25,5,188.79
38380,28940,40,4,78.26
38381,6166,14,2,433.24
38382,2020,58,2,249.3
38383,12386,59,1,23.95
38384,17661,52,2,106.86
38385,6388,14,3,289.32
38386,28297,41,4,190.81
38387,24026,78,5,483.21
38388,16174,15,4,274.3
38389,4465,70,3,323.24
38390,25555,66,2,316.2
38391,26159,43,1,497.57
38392,14544,48,1,368.56
38393,29522,21,5,380.03
38394,16992,21,5,237.28
38395,8369,24,1,151.78
38396,22478,44,2,255.89
38397,14180,59,2,494.83
38398,28633,58,3,379.94
38399,29871,8,4,51.52
38400,24045,10,1,81.94
38401,25685,75,1,461.81
38402,16710,25,4,337.6
38403,25858,10,5,306.13
38404,24107,58,1,125.03
38405,27080,64,5,227.7
38406,26489,61,1,275.69
38407,20279,33,4,348.86
38408,1951,70,4,401.0
38409,10772,48,2,469.38
38410,21994,57,1,141.07
38411,25164,24,4,225.08
38412,3162,12,5,169.58
38413,11354,62,3,8.62
38414,19770,19,2,136.74
38415,25196,50,5,318.86
38416,28256,76,2,5.73
38417,29349,11,5,88.48
38418,13756,60,3,443.92
38419,8420,48,1,181.76
38420,17965,29,3,180.86
38421,19714,55,3,465.52
38422,10459,48,3,118.42
38423,21998,50,1,383.57
38424,15740,18,5,285.37
38425,11103,62,1,199.14
38426,27094,55,2,320.3
38427,2670,54,3,29.45
38428,21751,25,5,460.24
38429,4340,60,2,21.47
38430,13355,70,2,82.96
38431,13685,72,4,405.81
38432,25072,36,3,409.85
38433,15665,40,4,467.32
38434,22890,28,1,29.27
38435,15106,2,3,471.47
38436,9374,21,4,41.04
38437,12543,42,4,229.23
38438,23257,49,2,164.31
38439,6200,20,1,166.06
38440,25477,20,5,116.11
38441,25493,52,1,342.46
38442,5088,69,1,413.55
38443,527,74,5,65.65
38444,3335,34,1,107.47
38445,16780,80,4,321.1
38446,17965,35,2,294.24
38447,27296,61,3,351.44
38448,20850,19,5,173.46
38449,20228,59,4,162.1
38450,14850,76,2,13.99
38451,11694,13,3,36.57
38452,23887,40,4,164.58
38453,23676,20,1,442.57
38454,27332,62,1,73.19
38455,334,59,4,105.36
38456,17479,30,5,134.21
38457,9393,8,2,240.19
38458,27767,12,2,316.44
38459,29075,2,2,246.71
38460,3541,7,5,288.59
38461,14753,28,4,241.43
38462,14073,41,3,284.93
38463,29256,15,5,453.56
38464,26531,52,3,247.97
38465,10293,45,5,160.85
38466,17521,66,1,463.4
38467,17988,71,5,55.4
38468,723,56,1,38.52
38469,22590,5,4,373.38
38470,1129,18,2,144.01
38471,22715,79,3,320.12
38472,20407,35,3,435.31
38473,6465,43,5,21.0
38474,10309,52,5,305.08
38475,14159,23,2,329.3
38476,17994,41,5,184.54
38477,23633,74,2,145.14
38478,3430,34,4,27.05
38479,28536,19,1,73.92
38480,4026,18,3,168.38
38481,11481,35,2,64.0
38482,828,56,1,468.67
38483,6456,45,4,305.36
38484,24248,17,3,99.85
38485,2672,10,1,252.19
38486,28307,54,4,349.53
38487,7781,6,4,206.77
38488,21761,9,1,485.88
38489,16294,25,4,290.84
38490,3450,6,4,257.54
38491,1343,30,3,407.74
38492,21477,33,4,84.14
38493,15825,31,1,259.52
38494,16095,3,5,156.4
38495,13661,53,1,345.49
38496,26646,27,1,496.72
38497,12592,12,3,345.03
38498,16872,2,1,101.15
38499,15713,14,1,371.14
38500,10548,32,2,364.49
38501,19004,61,3,248.97
38502,23926,43,2,399.15
38503,1206,27,4,32.77
38504,13852,10,4,262.6
38505,22189,63,4,428.13
38506,14951,80,4,481.96
38507,8073,48,1,378.59
38508,15896,30,2,440.15
38509,29828,70,3,107.18
38510,27304,44,5,82.61
38511,222,80,2,321.11
38512,29982,53,1,403.65
38513,6218,10,5,499.56
38514,29876,38,4,273.76
38515,18727,5,1,232.33
38516,10902,29,1,298.42
38517,2267,42,1,243.46
38518,193,57,1,332.46
38519,5508,39,3,234.37
38520,25158,74,1,460.69
38521,26102,51,5,239.32
38522,14546,8,3,400.12
38523,12402,80,5,437.12
38524,24272,71,3,486.07
38525,28517,15,5,177.08
38526,1236,64,5,118.73
38527,1224,4,5,202.29
38528,27137,11,3,304.46
38529,16362,67,4,229.04
38530,15581,80,1,283.59
38531,2992,37,2,217.25
38532,28072,74,4,480.95
38533,22120,59,1,270.82
38534,26885,30,5,474.39
38535,19068,45,5,345.94
38536,19120,1,5,341.04
38537,572,57,3,472.69
38538,12654,3,1,359.76
38539,12078,11,1,492.73
38540,17487,38,4,259.01
38541,6593,26,4,495.73
38542,3031,25,1,245.9
38543,19821,57,3,5.14
38544,9743,12,5,5.51
38545,29765,7,4,210.39
38546,14268,73,4,259.37
38547,7831,79,4,244.15
38548,3203,31,5,130.81
38549,12675,20,4,346.87
38550,27914,66,1,82.38
38551,25709,76,1,478.08
38552,15881,2,5,453.73
38553,27419,37,3,286.24
38554,26243,59,5,386.21
38555,13362,6,3,289.32
38556,28337,34,1,289.45
38557,28152,15,5,70.74
38558,434,46,1,461.96
38559,1569,43,1,208.57
38560,3391,10,3,231.5
38561,12268,53,2,68.92
38562,14528,79,2,221.82
38563,13544,5,2,247.48
38564,26194,79,3,183.35
38565,15944,40,4,103.18
38566,28687,35,2,159.98
38567,3996,2,4,398.71
38568,23272,67,5,278.38
38569,2581,42,5,319.6
38570,29723,7,2,30.41
38571,26968,24,2,363.67
38572,7469,1,1,240.24
38573,26912,57,5,301.09
38574,20610,77,4,469.93
38575,17533,15,5,431.67
38576,11448,28,5,437.79
38577,21444,68,1,281.27
38578,20414,70,1,317.13
38579,27004,39,4,339.92
38580,13743,32,5,45.08
38581,15923,3,4,115.68
38582,8639,41,2,400.29
38583,29456,47,3,123.34
38584,6454,71,4,176.93
38585,648,18,2,492.56
38586,23111,64,5,246.5
38587,8077,40,3,219.67
38588,572,71,5,57.54
38589,5624,36,5,93.76
38590,17544,59,2,363.61
38591,13684,2,2,155.73
38592,14955,4,1,317.06
38593,14821,74,4,270.26
38594,22929,46,1,112.3
38595,16474,32,1,465.42
38596,25692,54,3,425.67
38597,8668,58,5,307.05
38598,27687,52,4,261.93
38599,9448,33,3,224.54
38600,1679,11,4,172.86
38601,25444,36,1,380.8
38602,14440,11,1,477.69
38603,18465,71,1,120.63
38604,23727,43,2,114.61
38605,8243,51,2,86.92
38606,9921,50,5,85.27
38607,14594,76,4,442.37
38608,15582,77,4,91.18
38609,27451,55,3,227.52
38610,24382,77,3,449.51
38611,6308,29,3,142.23
38612,20232,45,4,450.4
38613,4247,69,4,280.76
38614,25712,28,4,400.99
38615,19647,50,2,190.1
38616,25759,49,4,125.39
38617,29937,27,3,233.96
38618,18627,61,2,344.5
38619,1525,9,4,174.91
38620,25164,19,4,172.06
38621,5058,68,4,281.14
38622,6750,4,3,95.68
38623,19120,8,1,242.24
38624,25949,18,3,437.17
38625,29560,26,4,223.89
38626,9943,39,4,116.01
38627,16897,12,5,249.3
38628,11561,27,4,100.77
38629,4283,70,1,474.14
38630,14082,27,4,27.13
38631,2577,39,4,101.31
38632,8364,60,2,486.72
38633,8559,8,4,308.52
38634,21864,29,1,288.34
38635,15352,48,5,369.79
38636,21707,31,3,86.35
38637,24843,69,1,163.49
38638,23838,6,5,203.1
38639,14572,40,2,185.25
38640,12607,27,4,350.42
38641,13606,65,2,481.82
38642,6975,70,1,14.35
38643,8972,29,4,443.65
38644,6485,73,5,306.0
38645,5039,76,1,315.82
38646,25101,71,3,406.99
38647,23077,5,2,280.41
38648,1092,12,2,283.85
38649,3115,71,4,359.82
38650,13490,4,1,344.11
38651,3662,75,1,90.07
38652,15745,75,1,35.11
38653,23429,16,2,122.42
38654,9262,66,5,14.81
38655,23433,29,2,457.25
38656,8646,42,3,32.64
38657,4145,40,3,114.5
38658,29889,63,2,417.79
38659,23971,70,5,183.1
38660,24458,56,3,237.97
38661,28009,75,5,298.14
38662,27407,71,2,269.43
38663,24223,78,4,343.8
38664,1355,78,1,368.25
38665,40,16,3,110.63
38666,14796,19,1,61.74
38667,20080,44,5,498.82
38668,23000,42,5,23.69
38669,6962,53,4,184.4
38670,1800,70,3,254.37
38671,6204,7,5,5.71
38672,19017,16,1,314.76
38673,5116,49,2,24.75
38674,13358,37,2,376.41
38675,24705,60,4,480.85
38676,10770,67,2,302.22
38677,23308,64,1,81.73
38678,1767,17,5,52.41
38679,5307,43,1,164.53
38680,17941,34,5,193.26
38681,6788,25,3,301.62
38682,13263,76,3,324.21
38683,21728,22,4,492.24
38684,13921,75,1,256.49
38685,16968,28,2,174.81
38686,611,25,4,392.21
38687,1340,69,5,56.85
38688,25144,71,5,184.14
38689,25886,71,1,303.1
38690,26022,62,2,84.6
38691,5697,57,2,63.49
38692,10108,7,3,483.86
38693,17070,30,3,250.33
38694,14508,29,4,410.42
38695,28685,20,5,325.45
38696,778,13,1,335.63
38697,4535,32,5,131.02
38698,15298,56,3,244.08
38699,9410,63,2,33.83
38700,16762,11,5,313.32
38701,12538,62,3,398.32
38702,22139,15,4,176.14
38703,27685,10,3,479.83
38704,24253,6,5,255.2
38705,3605,7,2,494.01
38706,18035,30,3,316.47
38707,17314,68,5,462.21
38708,29888,78,2,170.38
38709,8282,47,4,192.24
38710,28020,10,1,230.67
38711,14949,49,2,195.29
38712,9483,5,2,5.76
38713,1098,21,3,256.44
38714,18630,69,2,472.81
38715,14670,65,1,199.34
38716,23818,54,5,330.71
38717,21745,70,1,240.84
38718,17418,17,1,491.33
38719,703,42,5,491.62
38720,5768,12,5,125.2
38721,23785,72,1,343.85
38722,3206,42,4,445.62
38723,29717,47,5,442.35
38724,29335,37,3,419.11
38725,28922,71,3,212.91
38726,3115,3,4,262.18
38727,12710,71,4,417.11
38728,6627,68,2,319.8
38729,23040,10,2,275.76
38730,5605,13,1,322.84
38731,3426,8,4,494.36
38732,7835,34,2,300.01
38733,11777,1,1,12.84
38734,4855,54,4,298.14
38735,17097,38,4,235.58
38736,21285,61,5,244.07
38737,8831,59,2,217.78
38738,1487,10,1,30.05
38739,10103,7,3,204.75
38740,24314,6,1,140.69
38741,28249,64,2,205.12
38742,15550,54,5,133.3
38743,24789,42,5,114.41
38744,16533,30,1,331.29
38745,18371,49,3,243.48
38746,2759,5,5,62.07
38747,28351,52,3,362.05
38748,12818,66,2,398.41
38749,1579,79,2,228.14
38750,10537,3,3,258.51
38751,26229,68,4,323.93
38752,12607,21,3,149.59
38753,9494,71,5,485.77
38754,25430,16,3,490.05
38755,5321,72,1,34.64
38756,21897,24,2,174.04
38757,5042,31,3,485.7
38758,20004,32,1,204.31
38759,1777,8,2,219.11
38760,28771,45,4,81.02
38761,29608,20,4,293.87
38762,21146,77,1,338.85
38763,2387,56,3,181.17
38764,12381,42,2,73.29
38765,24419,38,4,421.22
38766,12492,3,5,82.79
38767,12353,34,2,274.04
38768,5319,52,4,218.18
38769,28068,35,5,346.0
38770,1263,56,5,9.5
38771,18315,57,2,200.42
38772,23269,56,2,226.91
38773,20958,47,1,469.27
38774,26254,18,5,137.28
38775,10812,5,1,63.67
38776,27207,29,1,422.76
38777,11123,35,4,39.62
38778,1491,2,5,57.56
38779,2421,18,1,240.27
38780,10964,26,1,335.91
38781,25715,6,2,380.94
38782,28281,20,5,133.71
38783,2552,11,4,272.58
38784,5317,35,4,455.44
38785,4858,10,4,495.03
38786,6497,62,5,221.06
38787,5638,26,3,277.56
38788,29031,32,1,306.93
38789,16001,66,4,272.67
38790,18000,33,3,356.5
38791,8913,21,4,140.54
38792,16482,2,5,204.48
38793,27884,9,4,198.36
38794,28245,54,1,368.11
38795,5787,46,3,236.49
38796,2083,21,3,219.61
38797,16457,13,2,278.26
38798,1013,31,2,435.37
38799,26065,49,5,229.45
38800,23181,12,5,399.16
38801,28851,34,2,130.61
38802,29278,20,1,297.62
38803,19829,78,4,48.74
38804,6246,55,3,204.57
38805,25652,32,2,470.76
38806,15985,71,2,401.97
38807,16780,45,5,182.91
38808,14675,9,1,24.87
38809,27041,48,5,282.51
38810,27696,46,1,232.26
38811,10571,19,4,232.24
38812,27179,60,3,211.97
38813,22627,62,3,232.71
38814,5628,47,1,443.55
38815,19652,16,1,361.21
38816,29044,63,5,204.9
38817,3476,16,1,62.41
38818,18503,73,2,32.46
38819,20491,35,3,122.31
38820,17279,60,5,173.1
38821,14167,49,2,483.78
38822,1662,79,1,154.13
38823,991,35,5,64.24
38824,20700,10,1,292.18
38825,6136,51,4,31.66
38826,6667,19,1,143.55
38827,21778,55,3,371.45
38828,17118,46,5,467.41
38829,10502,56,4,248.7
38830,19205,56,5,5.34
38831,13635,25,5,210.67
38832,11603,65,5,331.64
38833,19978,62,5,342.82
38834,7297,75,3,371.52
38835,4972,16,4,28.53
38836,19944,28,2,35.53
38837,709,75,3,252.1
38838,15416,60,2,231.78
38839,11353,46,4,474.8
38840,17783,3,4,43.73
38841,2290,1,4,416.47
38842,13397,71,3,32.68
38843,11403,73,4,144.76
38844,23100,15,1,94.66
38845,22965,17,4,499.77
38846,22081,64,2,223.98
38847,26172,63,2,227.42
38848,23585,22,5,151.98
38849,13023,60,4,440.95
38850,11859,5,4,205.72
38851,18716,6,5,285.45
38852,27146,54,3,357.78
38853,25185,67,5,210.73
38854,5476,41,5,216.73
38855,23585,55,1,377.89
38856,10819,13,5,437.15
38857,25770,39,2,420.85
38858,21769,28,4,200.4
38859,10876,14,3,191.05
38860,21129,63,2,498.3
38861,4108,76,3,312.06
38862,14152,56,5,288.79
38863,24570,21,3,373.15
38864,5798,51,5,100.71
38865,22343,52,4,417.82
38866,4635,32,2,498.1
38867,21307,69,5,107.28
38868,13623,63,1,62.25
38869,9594,1,4,333.17
38870,22187,32,2,399.11
38871,29534,42,3,445.14
38872,19155,72,2,14.28
38873,24735,15,1,315.36
38874,27246,30,1,106.9
38875,20957,75,4,406.31
38876,24486,7,3,262.39
38877,4378,38,4,34.01
38878,11953,39,1,227.12
38879,17240,60,4,482.96
38880,471,11,2,235.52
38881,10114,42,3,379.32
38882,28037,76,3,404.63
38883,8019,7,1,45.67
38884,4596,43,1,368.03
38885,16417,73,5,212.52
38886,6457,22,1,294.78
38887,11483,13,1,383.74
38888,19349,37,5,198.86
38889,26392,74,1,366.92
38890,26861,35,5,50.24
38891,22876,7,1,278.76
38892,25453,32,4,264.67
38893,5702,30,4,406.62
38894,13508,22,1,192.16
38895,12478,69,4,109.41
38896,12298,24,1,30.17
38897,21411,2,4,219.14
38898,8905,47,5,262.15
38899,9702,70,1,475.98
38900,18814,79,2,149.7
38901,5998,13,1,230.55
38902,23016,50,1,376.75
38903,13362,44,5,484.71
38904,1024,67,1,228.02
38905,26907,37,5,138.3
38906,5783,36,1,168.92
38907,16460,33,3,111.78
38908,26117,27,2,108.43
38909,6095,59,5,135.34
38910,24407,34,3,289.68
38911,13779,16,3,313.26
38912,5195,60,2,238.26
38913,6402,72,1,222.85
38914,1376,3,4,8.17
38915,20003,72,1,465.4
38916,4814,58,5,429.85
38917,10566,32,2,328.89
38918,14461,65,2,306.38
38919,1533,20,5,427.63
38920,23756,74,5,474.36
38921,25258,71,1,466.64
38922,12096,15,4,391.65
38923,13371,45,5,486.2
38924,26529,54,1,215.54
38925,19257,53,4,169.25
38926,10432,52,4,432.1
38927,1337,42,4,408.48
38928,29448,43,5,377.87
38929,4344,32,5,162.12
38930,14800,27,1,170.72
38931,16022,66,1,115.79
38932,29714,64,4,201.79
38933,29987,61,3,379.78
38934,16010,26,4,357.97
38935,11351,69,3,137.73
38936,29047,19,5,38.05
38937,26149,58,5,232.05
38938,8078,60,2,58.84
38939,18310,67,5,416.26
38940,8337,53,2,311.08
38941,11362,75,3,494.85
38942,5980,57,4,448.21
38943,12791,19,5,275.18
38944,19680,3,3,182.83
38945,1186,31,5,116.61
38946,11294,67,2,363.85
38947,2584,33,4,172.72
38948,18404,49,1,220.69
38949,16750,25,3,84.19
38950,6995,24,5,153.08
38951,16413,24,5,455.54
38952,28065,14,1,93.01
38953,21507,29,3,441.59
38954,22269,3,4,111.98
38955,12597,64,1,47.29
38956,18411,45,1,314.08
38957,18262,25,2,465.44
38958,13507,19,1,354.73
38959,18341,39,5,311.76
38960,22536,37,5,34.74
38961,26159,25,2,289.17
38962,21882,48,1,151.07
38963,29407,33,4,349.53
38964,5958,21,3,436.63
38965,29591,23,1,15.35
38966,256,57,3,20.29
38967,10867,73,1,19.72
38968,790,17,4,287.15
38969,19594,77,5,486.67
38970,18193,34,1,331.83
38971,19134,55,2,481.62
38972,258,52,1,177.96
38973,11894,23,2,220.42
38974,29867,75,1,424.61
38975,13905,23,2,475.52
38976,14499,78,5,442.56
38977,10294,51,3,403.38
38978,5534,31,1,187.06
38979,19009,61,2,447.63
38980,675,37,1,320.23
38981,6389,40,2,469.59
38982,17066,27,1,273.88
38983,8161,58,4,31.91
38984,6892,26,5,297.23
38985,18571,77,2,75.6
38986,21053,21,1,152.9
38987,14290,44,4,413.51
38988,10485,24,1,427.14
38989,6187,50,3,203.05
38990,186,65,1,190.44
38991,21697,68,2,111.83
38992,1741,6,3,497.77
38993,216,44,3,322.69
38994,1463,50,3,325.59
38995,14394,37,5,176.01
38996,6743,53,3,396.03
38997,44,23,1,276.96
38998,6739,25,4,82.71
38999,13944,19,3,146.01
39000,6618,62,5,25.85
39001,20710,65,4,35.34
39002,22492,37,3,35.16
39003,24973,32,1,124.04
39004,1388,35,3,210.81
39005,2955,25,2,185.67
39006,22055,16,2,121.6
39007,18267,2,1,40.32
39008,21623,6,1,318.26
39009,16992,57,3,429.33
39010,6824,1,2,451.24
39011,8813,67,4,176.56
39012,20855,1,2,25.74
39013,1523,46,3,391.4
39014,7370,61,5,423.17
39015,29669,45,2,310.01
39016,22315,4,5,228.49
39017,27277,51,3,328.11
39018,18244,80,3,10.49
39019,1499,59,3,158.47
39020,4130,35,3,22.24
39021,11867,49,4,152.25
39022,4515,74,1,187.03
39023,26677,56,1,166.88
39024,27013,59,1,237.03
39025,18018,16,4,480.4
39026,2152,77,1,155.92
39027,29994,16,4,365.38
39028,25495,12,4,481.64
39029,23828,43,1,410.56
39030,7689,65,1,170.65
39031,215,19,2,496.65
39032,7107,2,5,360.49
39033,10723,69,5,343.91
39034,9425,18,4,410.36
39035,20411,55,1,36.31
39036,10736,51,3,421.2
39037,5720,5,1,144.35
39038,21696,59,5,38.99
39039,12604,11,1,366.35
39040,1715,72,4,28.69
39041,23033,37,5,248.9
39042,63,66,4,176.59
39043,5877,27,3,391.04
39044,4123,5,4,36.3
39045,14342,29,3,254.63
39046,1860,1,3,24.83
39047,6203,73,1,90.12
39048,1395,64,1,136.57
39049,24002,14,1,120.01
39050,9473,54,5,358.79
39051,27002,48,1,405.27
39052,14242,18,5,87.74
39053,2794,80,3,46.33
39054,11879,71,2,248.89
39055,8642,75,3,102.11
39056,25220,75,3,408.89
39057,22233,39,2,197.65
39058,9000,28,2,48.65
39059,1456,23,4,439.08
39060,10924,22,5,498.11
39061,2370,67,2,120.55
39062,21474,37,4,444.34
39063,14141,33,5,191.65
39064,13591,24,1,281.87
39065,10277,24,3,149.97
39066,12722,16,2,28.76
39067,29462,22,3,286.55
39068,19086,1,4,151.82
39069,15279,13,4,421.52
39070,22044,17,2,307.36
39071,4008,30,4,364.8
39072,10577,38,5,426.81
39073,18471,3,1,365.78
39074,21345,22,5,425.73
39075,29206,69,5,55.56
39076,8609,76,4,335.16
39077,11020,30,4,375.31
39078,11810,49,3,264.48
39079,26711,47,5,133.23
39080,7411,54,3,133.61
39081,25765,73,5,423.6
39082,19486,74,2,473.05
39083,28723,36,2,473.68
39084,18387,78,2,19.12
39085,27974,78,4,383.03
39086,990,53,2,367.51
39087,11274,32,3,422.75
39088,2921,1,1,497.34
39089,29213,31,3,93.06
39090,13230,3,2,418.04
39091,22685,49,5,125.63
39092,18349,48,3,189.94
39093,10152,30,1,57.74
39094,16434,16,1,440.01
39095,5448,24,1,331.2
39096,28682,39,1,34.62
39097,27328,53,2,154.04
39098,28501,66,2,202.44
39099,19986,40,1,475.14
39100,28821,47,5,451.46
39101,10856,75,3,123.47
39102,22516,52,2,294.41
39103,23802,34,4,161.75
39104,13631,5,2,238.32
39105,2383,27,5,291.18
39106,25846,33,3,170.64
39107,11650,6,2,344.33
39108,16532,20,3,225.72
39109,24896,8,1,216.96
39110,27127,28,3,413.88
39111,1354,70,3,180.08
39112,2131,51,2,31.02
39113,145,51,2,165.42
39114,18137,62,1,146.5
39115,7783,2,4,82.26
39116,27932,32,1,299.74
39117,12234,42,1,101.93
39118,16586,54,3,442.86
39119,28875,25,5,57.3
39120,4827,73,1,46.22
39121,17287,36,3,217.08
39122,12219,64,3,490.52
39123,20447,25,1,149.93
39124,2203,55,2,21.97
39125,27046,7,5,333.99
39126,14924,12,5,226.15
39127,24091,53,2,499.45
39128,9047,8,3,284.49
39129,29266,50,2,429.94
39130,7580,29,5,305.16
39131,22712,75,3,272.48
39132,7925,2,3,306.07
39133,16646,20,5,133.95
39134,12470,58,3,113.9
39135,8865,26,2,469.49
39136,3047,63,4,294.74
39137,25511,68,5,32.9
39138,9595,6,5,165.05
39139,20865,7,5,434.06
39140,19774,57,1,465.54
39141,10302,66,3,290.62
39142,3151,26,1,289.18
39143,15667,49,2,152.02
39144,17202,26,5,146.9
39145,14198,79,1,384.97
39146,3111,8,2,254.28
39147,23625,14,4,112.67
39148,7846,79,5,231.75
39149,15945,69,2,425.26
39150,16653,47,2,277.03
39151,28499,13,1,352.93
39152,9418,2,4,176.6
39153,19673,8,2,413.18
39154,18550,52,1,246.77
39155,27733,6,4,130.94
39156,1776,72,3,89.98
39157,27039,39,3,154.01
39158,17478,69,4,138.69
39159,23055,80,3,417.46
39160,22599,47,2,279.76
39161,4651,31,4,73.62
39162,1885,45,1,98.95
39163,24856,61,4,225.91
39164,1771,43,1,314.24
39165,26464,23,1,499.34
39166,18321,3,5,428.04
39167,25892,19,5,115.53
39168,19396,7,2,112.02
39169,16312,3,4,236.46
39170,10355,68,2,122.34
39171,538,60,1,445.86
39172,16578,47,2,445.34
39173,15883,40,5,401.39
39174,28856,9,3,254.29
39175,9780,8,4,241.36
39176,22643,5,2,102.0
39177,15257,16,5,308.46
39178,6034,67,4,434.28
39179,28954,48,5,341.52
39180,9410,20,1,302.12
39181,15701,65,4,305.34
39182,4852,3,4,33.69
39183,25877,50,5,490.84
39184,10710,34,1,198.16
39185,18500,37,4,318.84
39186,8782,2,2,427.86
39187,3386,4,5,416.03
39188,8919,66,5,440.78
39189,25756,15,1,186.15
39190,29942,12,5,263.67
39191,27703,80,2,142.83
39192,10292,1,4,472.03
39193,11311,6,3,467.54
39194,22079,57,4,324.59
39195,1225,51,2,386.33
39196,19430,17,2,431.08
39197,29837,50,3,461.53
39198,26991,18,5,475.03
39199,19904,13,3,181.86
39200,7801,31,3,187.76
39201,16858,69,1,350.0
39202,10975,44,2,266.32
39203,13600,36,4,172.54
39204,3991,38,5,426.45
39205,5969,72,2,382.77
39206,3121,10,1,447.76
39207,18538,78,2,469.62
39208,11650,54,1,428.08
39209,10340,40,3,417.61
39210,6766,54,4,426.18
39211,24744,61,2,97.04
39212,3967,28,2,129.12
39213,6031,24,3,213.63
39214,14399,51,5,181.57
39215,8632,16,3,345.79
39216,28366,51,1,16.61
39217,23296,53,4,443.79
39218,20425,52,2,338.58
39219,21699,77,2,148.46
39220,13349,50,5,245.71
39221,22733,68,3,361.39
39222,8333,30,4,178.6
39223,25280,76,3,297.47
39224,9591,25,5,274.56
39225,3930,40,5,122.82
39226,26120,9,1,248.62
39227,9461,22,3,280.03
39228,28243,37,5,6.84
39229,17219,17,4,278.65
39230,17595,23,5,305.24
39231,1527,48,5,195.14
39232,628,18,3,56.98
39233,15879,12,3,191.67
39234,29588,61,1,140.39
39235,25219,5,4,236.98
39236,22328,69,5,320.02
39237,4186,27,5,326.23
39238,18401,7,2,417.35
39239,1654,47,4,75.08
39240,5697,16,2,414.22
39241,17771,3,3,309.02
39242,26671,3,5,265.35
39243,5098,54,2,179.55
39244,3338,68,1,326.14
39245,11416,35,3,336.09
39246,23200,70,5,438.84
39247,21511,58,4,305.49
39248,9564,52,3,272.05
39249,8866,6,3,202.08
39250,21836,69,3,490.95
39251,21186,62,2,65.91
39252,25127,73,3,309.25
39253,8640,64,4,57.79
39254,17995,3,4,122.2
39255,16001,32,5,243.6
39256,21419,68,2,242.22
39257,28613,6,4,424.81
39258,17997,13,2,47.58
39259,24958,55,5,74.96
39260,25970,54,4,398.25
39261,20944,11,4,369.8
39262,28282,17,5,312.56
39263,21158,11,5,460.53
39264,26183,48,2,187.6
39265,7287,59,2,477.74
39266,212,72,1,257.88
39267,25299,77,4,218.95
39268,18213,75,5,458.84
39269,15255,63,4,431.51
39270,26579,42,1,79.54
39271,16951,66,1,360.24
39272,9374,77,1,51.78
39273,16474,58,4,228.82
39274,23295,16,5,225.2
39275,10448,38,2,333.18
39276,14481,65,2,481.59
39277,10019,74,3,198.05
39278,9278,21,4,318.03
39279,18585,70,2,38.58
39280,2555,77,2,232.56
39281,6224,39,1,386.1
39282,25280,71,3,260.93
39283,22402,52,2,121.53
39284,984,4,5,131.44
39285,9513,46,4,15.35
39286,20502,39,5,253.79
39287,18201,78,3,418.4
39288,24767,54,1,231.82
39289,19311,27,3,302.81
39290,11752,44,1,202.36
39291,5932,47,4,118.72
39292,2538,64,3,23.28
39293,19835,27,1,390.71
39294,26621,39,3,489.19
39295,1250,30,1,183.09
