discount_id,product_id,discount_amount,start_date,end_date
3615,52,21.15,1737830643,1741822042
3616,36,21.79,1736307009,1740420007
3617,56,72.57,1736105539,1741638939
3618,66,89.28,1736290641,1743832301
3619,47,99.97,1736421418,1744914331
3620,44,98.38,1737877230,1739212856
3621,50,61.09,1737699932,1741381833
3622,39,85.65,1736100515,1740463559
3623,25,72.54,1736490646,1741806145
3624,23,77.22,1736418339,1740294165
3625,22,37.53,1737881956,1742019549
3626,51,66.54,1735744089,1741416365
3627,60,38.57,1738022865,1742584980
3628,69,44.66,1737425513,1738320889
3629,9,56.03,1736275064,1742335490
3630,51,36.63,1735717517,1745310776
3631,27,92.35,1735933040,1743334362
3632,58,65.48,1736098121,1740059576
3633,24,47.74,1737376533,1739024377
3634,6,31.45,1736054682,1741682077
3635,42,15.2,1738056466,1741157276
3636,37,37.37,1738182574,1741286249
3637,66,28.56,1737189359,1741058766
3638,1,25.13,1736869974,1740850487
3639,43,8.15,1738090711,1743832937
3640,38,20.5,1736474148,1745887309
3641,40,21.29,1738072579,1743020713
3642,6,9.01,1736208926,1744085639
3643,57,46.29,1736371737,1745445870
3644,11,47.83,1737846752,1742698237
3645,22,84.6,1736549312,1744666758
3646,52,39.74,1737983500,1742998927
3647,75,74.06,1737249142,1741782296
3648,64,27.38,1736026189,1739344161
3649,59,51.67,1736689800,1745836639
3650,71,11.62,1737735768,1745492971
3651,50,20.08,1738023241,1744996853
3652,8,31.55,1736489533,1739899521
3653,3,4.35,1737714015,1740698289
3654,51,56.29,1736129384,1741410291
3655,41,32.57,1736895242,1740558395
3656,31,96.23,1736032061,1744843620
3657,48,6.3,1735792687,1743606575
3658,20,24.89,1737866703,1741683316
3659,29,62.63,1736207218,1742060583
3660,43,92.03,1736645081,1739030115
3661,5,46.34,1738148197,1744373389
3662,74,72.37,1737489080,1740997408
3663,70,19.28,1736752643,1740882574
3664,36,11.14,1736330307,1741465679
3665,21,66.62,1738088679,1743118537
3666,2,10.61,1738046176,1738701769
3667,58,43.82,1736936995,1738526488
3668,47,75.5,1735725931,1740314597
3669,46,43.65,1735868758,1742022738
3670,49,96.38,1737485683,1744084618
3671,34,93.77,1737203493,1740061118
3672,35,65.3,1737742774,1742570409
3673,61,77.21,1737869411,1741270205
3674,13,41.9,1735725359,1743291806
3675,44,38.61,1737688292,1744637967
3676,48,7.8,1735881243,1744686532
3677,17,14.67,1737655956,1744768228
3678,51,27.71,1736473003,1738525027
3679,68,72.43,1735923876,1744404514
3680,5,70.04,1738024722,1745343901
3681,6,93.94,1735814034,1745749671
3682,36,40.58,1736993601,1740787564
3683,61,46.18,1736814737,1740729828
3684,2,93.23,1736868789,1739019464
3685,57,42.92,1737748688,1744424995
3686,27,63.04,1737191615,1744345617
3687,1,50.58,1736854911,1742875224
3688,44,10.17,1736939543,1743884385
3689,25,57.47,1738226244,1743670573
3690,19,89.72,1737763571,1741177785
3691,57,65.57,1738226983,1740187436
3692,51,73.45,1737149602,1743234145
3693,44,3.57,1736354544,1742222867
3694,18,30.19,1738222954,1741154372
3695,60,4.28,1736754900,1740557620
3696,22,34.23,1735964286,1739373416
3697,18,35.64,1737026424,1743476572
3698,43,93.28,1736453262,1738789315
3699,80,5.6,1735816842,1745804447
3700,33,62.97,1736789050,1743811856
3701,63,37.89,1736903941,1740167551
3702,68,7.13,1737153654,1741691388
3703,72,94.41,1738093747,1738353123
3704,39,46.11,1736721459,1744087055
3705,14,87.33,1737768461,1738324046
3706,55,20.83,1736170369,1742755046
3707,74,86.08,1737962186,1741066977
3708,48,22.79,1737927954,1741142294
3709,3,64.89,1738163837,1743615596
3710,29,33.02,1736886468,1743632533
3711,62,66.88,1736097735,1740116212
3712,10,37.75,1736666585,1743797412
3713,64,28.29,1735866053,1741292363
3714,15,17.98,1735912084,1740919767
3715,5,9.05,1737643039,1742972753
3716,12,50.22,1737208144,1741305490
3717,61,58.98,1737830810,1743356830
3718,51,90.55,1737896104,1742416222
3719,18,17.35,1736157503,1743690962
3720,80,68.05,1737536238,1743119750
3721,59,81.06,1737936644,1743215344
3722,21,74.84,1737147269,1745848640
3723,22,87.26,1736127952,1743265128
3724,55,77.75,1736416682,1739284661
3725,31,50.83,1738069364,1738752322
3726,5,43.17,1736966183,1745699489
3727,35,21.95,1736492366,1744949707
3728,22,14.12,1736251462,1738783502
3729,74,3.02,1738215189,1744056965
3730,25,88.34,1737950382,1742237816
3731,6,87.81,1737398642,1744150765
3732,64,8.03,1736352840,1744493998
3733,22,99.94,1738078125,1742760296
3734,43,48.06,1737666003,1739839716
3735,53,66.54,1737911504,1742404211
3736,15,60.3,1737472797,1740330029
3737,71,9.02,1735749991,1740220214
3738,37,73.3,1737759872,1741029903
3739,29,23.44,1735958253,1740612903
3740,10,30.99,1736470339,1741108347
3741,15,56.09,1737797765,1742955651
3742,30,29.15,1736438984,1742993385
3743,32,94.22,1736490892,1742641509
3744,16,36.23,1736271247,1739371604
3745,62,76.85,1736435025,1741831019
3746,19,12.25,1736193870,1738638885
3747,11,10.92,1737036124,1740735005
3748,57,21.1,1736484290,1739144600
3749,37,89.12,1736031864,1740723129
3750,51,82.42,1736936830,1745697124
3751,60,2.05,1736178258,1742697056
3752,49,36.37,1736446131,1744564320
3753,67,15.52,1737602207,1744006951
3754,18,25.6,1736577055,1744276267
3755,67,88.47,1737843955,1745951756
3756,28,51.1,1736783572,1745719575
3757,55,45.55,1736467972,1742836527
3758,68,55.93,1737599459,1745073251
3759,54,37.5,1737610684,1739296424
3760,25,77.72,1737153797,1743925244
3761,10,54.33,1736501417,1743944784
3762,54,76.61,1737651850,1740374886
3763,62,68.83,1736854065,1742722691
3764,30,13.61,1737713252,1744945467
3765,38,51.99,1737730851,1741649283
3766,12,67.55,1737628406,1743260568
3767,20,39.6,1737427327,1745541324
3768,78,12.44,1735753857,1739271819
3769,26,48.85,1735868845,1739271272
3770,65,63.19,1736646407,1740653295
3771,59,54.22,1736939543,1745498774
3772,56,63.81,1736239053,1744516344
3773,35,6.21,1736906197,1740230258
3774,6,41.68,1736702987,1742469223
3775,48,12.66,1738110521,1744247076
3776,44,35.19,1736208869,1740402623
3777,61,40.46,1736153236,1745174135
3778,17,20.51,1737732052,1741716214
3779,42,3.38,1737778004,1738642941
3780,40,4.31,1736534338,1743631639
3781,4,9.87,1737031999,1745781264
3782,74,80.76,1737660153,1741749033
3783,18,8.46,1736745799,1744182940
3784,31,21.41,1737276460,1739413801
3785,25,42.71,1736544894,1741131308
3786,42,76.91,1736441246,1745677473
3787,58,8.64,1737396688,1738976732
3788,45,40.28,1735988454,1741974490
3789,55,41.41,1738191421,1745848263
3790,29,81.49,1738086333,1744189351
3791,64,82.13,1737420553,1745588794
3792,79,72.3,1735835180,1740015587
3793,19,14.49,1736313215,1741938734
3794,17,83.34,1735797199,1739414586
3795,8,60.38,1737274678,1741428518
3796,18,56.88,1736659287,1743539133
3797,44,62.5,1738251168,1739340228
3798,35,74.73,1737803296,1739447121
3799,15,1.23,1738055031,1745220543
3800,76,92.04,1735774763,1741737222
3801,54,11.26,1736441666,1742066099
3802,45,99.48,1738098300,1741881179
3803,31,98.24,1737603108,1739046153
3804,3,94.59,1736551303,1744297961
3805,29,21.09,1737736008,1741457881
3806,45,43.99,1737135834,1740981519
3807,63,22.83,1737982656,1740154274
3808,26,35.57,1737964453,1742672812
3809,45,64.67,1736694305,1745389598
3810,30,13.05,1737343345,1745690601
3811,72,72.87,1736607010,1743063064
3812,66,78.71,1738117639,1741550886
3813,31,65.12,1736785817,1742897451
3814,64,95.7,1737987135,1738729546
3815,39,36.01,1737390716,1741854698
3816,28,51.43,1737100859,1738274240
3817,45,86.51,1738105447,1739795839
3818,7,33.47,1736342230,1738330874
3819,29,71.55,1738046478,1742426046
3820,63,34.31,1736324055,1739186703
3821,72,73.97,1736669502,1746024021
3822,78,25.11,1737886071,1741798495
3823,53,16.44,1735981698,1740880463
3824,42,20.02,1738137988,1742487625
3825,63,22.84,1735711940,1745084790
3826,7,27.42,1736047222,1742046608
3827,65,73.19,1737599550,1743023491
3828,64,28.54,1737355687,1743535793
3829,14,23.27,1737720061,1742005779
3830,77,44.36,1737965265,1741313440
3831,74,11.18,1738131978,1741628681
3832,47,24.49,1736934742,1745959453
3833,7,71.7,1737091964,1743302946
3834,50,15.77,1736963522,1741083334
3835,49,10.42,1736130030,1740895116
3836,53,50.27,1736092064,1744063991
3837,69,12.2,1736327646,1745335366
3838,14,9.04,1736780973,1741537539
3839,57,4.5,1737309640,1741225852
3840,4,47.07,1736149345,1742192070
3841,49,87.95,1738054922,1739324670
3842,74,24.47,1736072165,1738527088
3843,40,6.61,1737355924,1743849565
3844,74,30.75,1735760231,1744124016
3845,22,67.75,1736514746,1745179082
3846,7,51.25,1737555680,1745894116
3847,58,94.55,1736100179,1740658276
3848,29,33.2,1738042239,1740214148
3849,71,76.22,1738073204,1744736740
3850,21,54.98,1736860429,1738414158
3851,27,32.14,1736648718,1740398695
3852,46,6.25,1735882882,1744566593
3853,7,48.05,1737415106,1744737574
3854,21,15.71,1736888278,1738417254
3855,36,92.24,1737679709,1739938342
3856,47,13.28,1736674830,1742796445
3857,14,47.47,1735816878,1741608874
3858,45,45.57,1737878408,1743302747
3859,72,89.37,1738112835,1743664328
3860,78,75.26,1737953890,1740305260
3861,62,59.95,1737904420,1744619748
3862,78,47.73,1736060761,1738923408
3863,23,29.53,1737511303,1743553196
3864,22,64.73,1737795856,1744581092
3865,2,22.91,1737652820,1739536328
3866,62,2.51,1737458708,1740401512
3867,21,55.85,1736978799,1745791212
3868,34,21.43,1735782857,1745646614
3869,69,7.64,1737110013,1743409077
3870,70,86.36,1738110158,1740818872
3871,10,57.84,1737524305,1745180044
3872,57,80.68,1735776610,1744690278
3873,73,19.48,1736728483,1740441189
3874,42,13.91,1736843972,1744255149
3875,49,79.82,1736789813,1738609046
3876,60,65.38,1735974234,1745699345
3877,57,22.66,1736009838,1742183656
3878,2,44.99,1736782018,1744907175
3879,39,14.32,1736799062,1739836883
3880,30,91.45,1735820947,1743015986
3881,72,82.69,1736383604,1740075974
3882,65,18.83,1737911994,1743970902
3883,49,30.7,1738080122,1740175505
3884,9,3.25,1737522937,1739473520
3885,38,90.37,1735839707,1740899728
3886,19,62.88,1736973186,1741328306
3887,1,76.88,1736049016,1738849233
3888,33,97.38,1735942138,1742657127
3889,68,64.06,1735814979,1745221083
3890,52,47.62,1737212936,1739306360
3891,44,36.07,1737298395,1742679450
3892,23,52.2,1737159416,1740433174
3893,45,79.27,1735885594,1741348722
3894,8,27.23,1737328250,1745685039
3895,25,3.65,1736825265,1738664348
3896,56,22.55,1735739203,1738321027
3897,17,81.37,1736292425,1743301658
3898,29,75.59,1736514060,1743184292
3899,2,13.99,1737792187,1744459504
3900,79,35.55,1737265464,1744396723
3901,40,69.8,1735730648,1740349868
3902,12,62.63,1737595349,1742182645
3903,24,56.95,1736826417,1738396999
3904,76,61.54,1735918499,1738456409
3905,63,30.2,1736106375,1738467367
3906,58,65.89,1736655695,1744677863
3907,69,19.93,1736558396,1741740647
3908,22,49.13,1736529632,1742866162
3909,34,78.13,1735862185,1742583084
3910,36,62.02,1737883260,1739552247
3911,5,76.73,1736264123,1743059277
3912,75,33.94,1738218925,1745252561
3913,18,14.23,1737476616,1743597574
3914,16,11.18,1735793760,1740502531
3915,73,70.96,1735709910,1745768220
3916,19,15.46,1736967742,1740577208
3917,22,83.89,1737147279,1743760673
3918,55,22.66,1735855668,1743325813
3919,9,11.3,1737204497,1744269444
3920,49,45.91,1737410600,1745336472
3921,73,44.3,1736260179,1741330431
3922,68,22.43,1737907076,1741776684
3923,51,75.24,1736914216,1745738210
3924,46,72.21,1736067954,1739930172
3925,31,83.26,1735780448,1738336787
3926,39,99.28,1737933415,1740488787
3927,58,1.61,1736526505,1741491751
3928,50,58.21,1736396154,1740398002
3929,41,6.35,1736071030,1741085126
3930,9,97.0,1736237375,1738973014
3931,32,21.74,1736879576,1741321169
3932,62,98.39,1737113316,1739328605
3933,2,64.63,1736847679,1738869428
3934,59,2.78,1738104674,1744821279
3935,56,43.61,1736050410,1738373180
3936,57,5.27,1738039266,1743159532
3937,23,81.08,1737060768,1742681535
3938,55,12.53,1735884431,1745668220
3939,19,96.48,1737712275,1741798006
3940,42,40.87,1736066014,1738381646
3941,25,45.41,1736719765,1744703432
3942,61,1.17,1736895264,1740538313
3943,51,23.02,1737038248,1738765401
3944,33,32.98,1735906930,1745903036
3945,52,57.99,1737422283,1743814175
3946,40,77.55,1736534799,1745798934
3947,34,43.36,1737107143,1738432625
3948,55,84.4,1736458745,1740292601
3949,48,25.96,1735947796,1739418715
3950,54,66.54,1737922977,1741233395
3951,67,97.42,1737017919,1744056928
3952,79,50.92,1737012745,1739447403
3953,68,4.44,1737510080,1739411171
3954,29,43.46,1737441690,1745504206
3955,36,28.48,1735763880,1738999246
3956,45,37.3,1737006078,1745515444
3957,70,17.3,1738043258,1745527698
3958,31,22.84,1737280374,1739829965
3959,32,65.71,1737134447,1743876664
3960,43,25.59,1737562224,1743185606
3961,50,79.45,1737925525,1744071317
3962,64,87.87,1735711056,1741663680
3963,28,8.8,1737418965,1742038035
3964,14,50.67,1738141029,1739166265
3965,49,28.62,1736381796,1745890209
3966,43,6.23,1738200449,1745937800
3967,72,84.36,1736137917,1739564995
3968,12,24.45,1737888170,1742319901
3969,70,96.61,1737471381,1738265636
3970,75,72.95,1738128005,1739017970
3971,35,61.19,1736489722,1738374682
3972,50,98.44,1735881836,1742871324
3973,80,55.37,1737602043,1744060197
3974,40,53.04,1735917340,1743045599
3975,60,71.8,1736299582,1744174018
3976,28,44.73,1736277443,1743232080
3977,75,62.26,1736788543,1741427647
3978,1,76.06,1737343711,1738464328
3979,64,79.22,1737256310,1740223914
3980,77,43.88,1736120394,1738838659
3981,76,39.76,1735882368,1740962517
3982,3,28.59,1736164144,1743539201
3983,34,78.55,1737806660,1739086882
3984,29,23.5,1737509503,1744688366
3985,7,86.3,1735726267,1743662798
3986,29,44.35,1735724454,1738561425
3987,61,73.6,1737220719,1743686976
3988,60,68.83,1738006284,1741509905
3989,12,95.86,1736179093,1745219414
3990,8,15.33,1736939518,1745824631
3991,63,88.53,1735710534,1738880117
3992,28,26.32,1737711975,1742446990
3993,77,25.69,1737610055,1739888328
3994,7,12.34,1736161004,1741428136
3995,26,97.7,1736795946,1741003508
3996,45,28.39,1736330498,1743274975
3997,46,86.62,1737752221,1740120737
3998,45,4.18,1737207761,1744197550
3999,33,70.43,1736816196,1739259074
4000,20,89.62,1736616262,1745963375
4001,48,54.35,1736215387,1743067143
4002,27,26.16,1738150156,1745337903
4003,69,46.75,1736328896,1741111086
4004,66,40.1,1735759770,1740264770
4005,58,77.57,1737736947,1740255920
4006,58,13.34,1736042329,1743932588
4007,5,30.36,1736773527,1739494876
4008,19,78.2,1737105128,1742123233
4009,47,11.91,1737574572,1741430007
4010,41,30.77,1736077295,1740690519
4011,7,79.97,1736815369,1745703579
4012,75,86.85,1737779380,1740061930
4013,66,35.67,1736495014,1742123909
4014,50,47.97,1737372983,1744625408
4015,71,3.09,1735750012,1740125794
4016,14,14.24,1737627394,1744671050
4017,26,5.51,1737889891,1743843395
4018,13,67.2,1736918753,1738834034
4019,4,93.0,1737087530,1745963077
4020,61,57.59,1737163685,1744867475
4021,55,19.84,1736480063,1744298670
4022,78,56.97,1736666937,1740536081
4023,56,83.62,1737757828,1742915079
4024,69,27.95,1737123741,1738737921
4025,61,74.1,1737084049,1740254343
4026,5,57.76,1736568180,1739227998
4027,42,76.33,1736915150,1743555866
4028,71,2.02,1735928866,1742484656
4029,25,36.3,1737647200,1743384771
4030,75,42.9,1737412505,1745942170
4031,9,55.44,1738150192,1742093195
4032,78,85.66,1737546500,1744841475
4033,34,47.48,1736354455,1744823569
4034,40,70.16,1737371553,1741312354
4035,14,55.96,1737747253,1743053272
4036,54,93.3,1737071344,1745563546
4037,32,81.68,1738067302,1745610297
4038,53,63.95,1736713745,1744872005
4039,27,1.38,1735878229,1741152688
4040,69,71.05,1736636485,1738491867
4041,79,52.57,1737733082,1743466746
4042,51,43.9,1736742357,1742434407
4043,19,21.55,1735954737,1741069239
4044,36,46.3,1737634566,1740122753
4045,74,90.08,1735912698,1742230075
4046,70,85.77,1736965719,1744599446
4047,78,65.61,1736398329,1745803027
4048,78,59.35,1737206991,1739889732
4049,42,80.9,1737405236,1743033121
4050,15,5.29,1738103243,1744573129
4051,6,34.25,1736091605,1743004244
4052,43,47.66,1737443779,1744508988
4053,33,98.9,1737868395,1745620152
4054,72,33.28,1737579599,1742009616
4055,78,29.04,1737233697,1744772153
4056,76,45.99,1737525143,1738904303
4057,24,78.22,1735830628,1744588662
4058,7,91.9,1737417856,1744551346
4059,29,2.21,1737905791,1741233503
4060,78,5.86,1737584031,1739663846
4061,23,70.04,1737393436,1739335688
4062,76,61.31,1736930730,1743540432
4063,16,74.53,1736663898,1741785152
4064,56,64.03,1737769175,1743339434
4065,60,46.97,1736516158,1742789280
4066,3,2.27,1736530065,1740998696
4067,67,88.95,1736206804,1739254016
4068,57,53.03,1738219870,1745183377
4069,7,45.3,1736568328,1743479736
4070,9,9.68,1738014971,1740480711
4071,4,30.13,1736771668,1743622877
4072,3,14.54,1736083221,1739286686
4073,52,73.72,1736344039,1740999520
4074,71,24.83,1737766121,1741400226
4075,46,88.73,1737954504,1740499863
4076,18,15.99,1737872522,1741423493
4077,24,33.56,1736326043,1738273852
4078,25,52.07,1737288044,1742890901
4079,14,74.79,1736099110,1738586039
4080,45,34.8,1737916094,1743752454
4081,54,34.11,1736788290,1740851511
4082,49,81.38,1736026318,1739787901
4083,2,23.41,1736783474,1740903219
4084,22,8.92,1737877810,1744208473
4085,78,51.7,1736738011,1744808313
4086,9,41.47,1737917542,1745189403
4087,43,67.2,1735911924,1741160286
4088,43,21.14,1736623167,1744776535
4089,53,10.19,1737826474,1741588410
4090,31,86.83,1736919762,1739405872
4091,55,92.51,1737219048,1739029195
4092,4,23.02,1735770430,1745232995
4093,17,27.31,1737140945,1740404672
4094,76,4.69,1735726271,1745049023
4095,67,7.82,1736515376,1742411461
4096,62,73.53,1737796490,1738987633
4097,69,35.15,1735734228,1741480852
4098,66,32.84,1737437224,1741160992
4099,43,76.03,1736195864,1742726412
4100,53,99.33,1738233306,1742906970
4101,15,83.43,1737797880,1742071317
4102,33,5.71,1737894088,1741073609
4103,34,70.98,1737639289,1741173692
4104,71,80.29,1738090812,1738894988
4105,28,78.12,1737882701,1740495003
4106,52,92.42,1735856535,1743226270
4107,41,96.77,1737086088,1745274539
4108,61,56.75,1736457540,1742419625
4109,68,27.88,1736591060,1738617814
4110,46,27.3,1738047734,1744335516
4111,1,31.98,1736212269,1742648816
4112,31,37.48,1736836717,1744526063
4113,38,41.85,1736403812,1740080522
4114,19,73.04,1737958948,1743289028
4115,70,7.39,1736847735,1743181552
4116,68,31.35,1735741868,1742413722
4117,80,16.6,1737548172,1741629646
4118,37,97.01,1737891798,1742758100
4119,28,33.44,1736499586,1743341202
4120,7,87.48,1738250806,1738722273
4121,6,75.07,1737962902,1738631738
4122,33,73.14,1737691601,1743905692
4123,13,87.65,1736186694,1742225171
4124,53,43.02,1737123382,1741887172
4125,4,55.97,1736907299,1742984245
4126,70,85.94,1736321253,1740527772
4127,70,8.25,1736864008,1740888907
4128,21,75.09,1737105467,1741540333
4129,43,34.71,1737865229,1739327327
4130,53,51.45,1736242712,1738538551
4131,73,32.54,1735739306,1743841149
4132,19,34.39,1736901970,1745708317
4133,12,83.55,1737496679,1744302020
4134,2,74.77,1737143733,1739405210
4135,7,47.85,1737416056,1738468472
4136,2,58.13,1737658679,1738786482
4137,48,53.98,1737902429,1745611986
4138,19,36.35,1738064990,1741874664
4139,73,31.22,1736386152,1742400664
4140,24,22.97,1737852111,1739327643
4141,59,62.37,1736053656,1743308306
4142,78,24.51,1738052131,1745828630
4143,60,70.49,1736167653,1740956540
4144,43,10.51,1735775014,1745649761
4145,56,81.75,1737998636,1741392212
4146,38,51.28,1737175457,1743798717
4147,74,75.42,1737405665,1742638907
4148,28,13.77,1736430765,1744853063
4149,75,41.34,1735689915,1745223775
4150,20,39.73,1736707206,1740299812
4151,31,9.14,1737175242,1742427154
4152,80,69.12,1737311444,1744135649
4153,19,97.36,1737921264,1741108700
4154,30,24.94,1738006034,1740436827
4155,22,99.4,1737513470,1740406380
4156,6,7.59,1736790694,1740120003
4157,34,78.2,1736108058,1739553198
4158,64,97.95,1738213762,1743460228
4159,70,93.09,1736044953,1739245067
4160,64,87.04,1737870415,1742152880
4161,59,67.68,1735970033,1743909214
4162,52,20.09,1736248126,1739125975
4163,5,82.41,1737345469,1741358840
4164,71,85.89,1738191188,1740654209
4165,31,50.0,1736409876,1741205408
4166,11,94.02,1737656939,1739915177
4167,14,52.0,1736971034,1745199622
4168,49,84.02,1737977033,1741007147
4169,7,61.59,1737410796,1742397378
4170,37,9.01,1736212117,1742607135
4171,29,6.34,1736885278,1742025576
4172,10,52.59,1738038318,1743994992
4173,20,34.68,1736887646,1738888696
4174,12,30.32,1737020493,1739509701
4175,70,43.79,1736280262,1743105553
4176,17,47.28,1737203844,1741873100
4177,54,82.09,1737924920,1740717639
4178,21,97.36,1736335174,1741000396
4179,41,5.33,1737300177,1739448815
4180,64,24.8,1736438646,1738436691
4181,16,72.36,1736509280,1738741483
4182,49,64.92,1736072146,1743768510
4183,78,3.41,1735859543,1740476861
4184,2,11.21,1735979754,1742695112
4185,76,10.98,1736989198,1741430416
4186,58,29.55,1736403476,1745666972
4187,31,86.38,1735702759,1743255784
4188,30,15.23,1736144715,1738693924
4189,31,91.99,1737595966,1745724850
4190,48,26.99,1738187956,1739262922
4191,57,37.53,1736281621,1738869604
4192,25,76.55,1736993323,1744886810
4193,75,37.96,1737580716,1738422515
4194,7,76.98,1738090811,1744222873
4195,59,5.4,1737768336,1743223459
4196,19,68.39,1736005839,1745054198
4197,44,98.29,1736337784,1738618731
4198,62,98.32,1736295509,1742896150
4199,79,1.6,1735732077,1742317859
4200,52,14.42,1737956320,1744793707
4201,41,17.4,1736376021,1745948511
4202,74,29.71,1736253169,1739945036
4203,22,4.22,1737574359,1745753697
4204,72,13.64,1737063368,1745474765
4205,17,79.87,1736092482,1742042182
4206,18,90.18,1737661204,1741528746
4207,40,66.39,1737493275,1743629501
4208,62,77.78,1736262795,1739539831
4209,8,48.19,1737896786,1743977211
4210,66,62.0,1735704006,1738954229
4211,12,28.15,1737908695,1740843176
4212,75,62.89,1737984510,1741392847
4213,42,54.64,1736330227,1740117504
4214,4,45.45,1735953337,1745088538
4215,34,8.98,1737974927,1741642514
4216,44,35.84,1735719820,1741770305
4217,2,41.47,1737040228,1744408371
4218,75,49.67,1736932670,1744859402
4219,48,70.08,1737494361,1741542818
4220,50,14.72,1737939605,1742061767
4221,15,67.78,1737258542,1744710605
4222,25,67.15,1736567125,1738459349
4223,15,24.5,1736822998,1741169418
4224,50,51.73,1737469854,1745315201
4225,52,76.58,1737678143,1744118415
4226,65,42.31,1738050681,1742970169
4227,37,32.64,1736035528,1744968803
4228,32,18.69,1737477499,1738385294
4229,43,45.85,1737875775,1744230935
4230,62,94.97,1736524884,1739387620
4231,74,79.04,1736353443,1741439724
4232,18,78.25,1737019403,1741995330
4233,45,60.55,1736708047,1744736656
4234,53,47.79,1735946517,1744815669
4235,63,90.05,1736944109,1740566518
4236,45,37.98,1735853351,1745276140
4237,41,73.89,1737848939,1743900088
4238,33,99.39,1736705815,1745667460
4239,56,57.97,1735713491,1742034107
4240,48,99.13,1736395371,1745821051
4241,11,71.87,1737749907,1745941178
4242,7,94.0,1737557909,1739386621
4243,42,10.24,1736203983,1741763980
4244,23,84.05,1737587077,1739366986
4245,2,46.28,1735780520,1742880666
4246,6,71.77,1737315253,1742306250
4247,40,33.33,1738058686,1744131180
4248,76,44.49,1736993954,1742143699
4249,24,33.39,1736716555,1745706823
4250,28,11.75,1736961954,1744110287
4251,5,29.76,1738106560,1739585556
4252,56,43.55,1737402780,1745254182
4253,1,40.13,1737721541,1743300995
4254,39,79.72,1736919945,1740790867
4255,73,23.48,1736740320,1745940393
4256,73,95.6,1737612015,1745949619
4257,44,26.67,1736989240,1745341145
4258,17,59.88,1737709090,1741492001
4259,63,19.14,1736396807,1745236972
4260,75,54.19,1738117081,1744810443
4261,42,81.5,1737436958,1738416163
4262,13,65.91,1738079866,1742241172
4263,2,53.98,1736577761,1739326844
4264,58,97.89,1736497849,1740945563
4265,4,50.09,1736924639,1743002124
4266,6,66.58,1736978990,1738975700
4267,14,69.69,1735786811,1741730364
4268,15,88.76,1736160106,1745917315
4269,52,11.52,1738191497,1739640452
4270,46,40.63,1737189607,1741233277
4271,16,97.85,1737144401,1742753448
4272,78,79.13,1735935172,1739862662
4273,69,71.73,1735721971,1742246198
4274,75,88.85,1737318356,1738598112
4275,31,81.39,1737129123,1742577040
4276,2,5.82,1737205994,1738683008
4277,28,2.27,1737051754,1742524890
4278,23,59.79,1736441223,1740387508
4279,35,4.8,1735994761,1740310236
4280,56,51.06,1736480853,1741346227
4281,59,82.33,1736333111,1742113768
4282,10,19.11,1736395958,1745234224
4283,6,76.63,1736539622,1739619598
4284,55,38.6,1736542348,1739132993
4285,46,17.04,1737421357,1744941369
4286,70,82.97,1735976960,1739619038
4287,21,50.1,1735728847,1745167583
4288,74,32.57,1737924019,1739805182
4289,7,26.53,1737141234,1738984936
4290,1,74.51,1736010834,1744889808
4291,75,84.29,1738109143,1743499354
4292,41,93.17,1737087012,1743950538
4293,46,95.4,1736192948,1739331303
4294,56,93.49,1738212016,1742624695
4295,8,93.43,1737068708,1741944790
4296,61,47.83,1736267246,1740253292
4297,76,76.52,1737081623,1740438857
4298,33,15.69,1736159494,1740020482
4299,64,46.89,1738021774,1743528974
4300,20,84.72,1736179670,1740303844
4301,54,71.78,1737292872,1739246829
4302,44,4.38,1735764782,1745152053
4303,78,25.38,1736644059,1744530978
4304,39,86.07,1736583291,1745182411
4305,35,11.12,1736699882,1742652999
4306,39,52.72,1736632125,1742154929
4307,34,81.77,1737862674,1739751327
4308,52,74.76,1738036928,1743436630
4309,64,7.16,1735710922,1743075077
4310,64,8.12,1736721683,1743901914
4311,57,73.67,1737451464,1745491351
4312,14,68.93,1735725954,1741639040
4313,43,90.44,1736405447,1743864280
4314,73,98.17,1737242395,1738463553
4315,40,54.64,1737826593,1743632483
4316,14,47.63,1736905022,1742534937
4317,40,24.47,1737956740,1739909825
4318,65,71.9,1736516559,1740302107
4319,56,57.91,1735836806,1738547562
4320,15,61.89,1737548307,1738704826
4321,55,73.11,1736887422,1741804115
4322,48,97.1,1736537047,1742460829
4323,23,74.28,1736487315,1739642479
4324,19,75.02,1736329099,1741103253
4325,50,96.8,1737027645,1743029996
4326,46,44.49,1735906511,1740927582
4327,18,16.34,1737166885,1740919462
4328,23,79.92,1737781304,1740929713
4329,64,79.7,1737058270,1738421855
4330,45,73.34,1737362792,1742251116
4331,24,25.96,1737310735,1745869783
4332,12,38.94,1737439464,1744410359
4333,46,95.55,1737970057,1741354376
4334,22,32.89,1736145948,1745855793
4335,43,69.41,1738042421,1743785258
4336,29,1.16,1736727349,1742280121
4337,42,65.76,1737268033,1742416983
4338,58,40.47,1735897482,1738382885
4339,31,4.3,1735785451,1740051413
4340,45,35.66,1735840437,1738591708
4341,79,74.08,1736890735,1744366143
4342,7,18.03,1736848797,1744514556
4343,68,91.27,1735818758,1744849685
4344,52,17.28,1737542129,1739307763
4345,23,51.18,1737239592,1743126416
4346,70,54.83,1736694994,1745599600
4347,58,76.8,1736073041,1742593780
4348,21,49.17,1736641282,1741135216
4349,46,79.78,1738036123,1739208880
